organism	ec	temperature
cyanidioschyzon_merolae	1.8.7.1	25.0
xenophilus_azovorans	1.7.1.6	45.0
classical_swine	3.6.1.15	37.0
classical_swine	3.6.4.13	37.0
classical_swine	3.1.27.1	37.0
fusarium_incarnatum	3.5.1.32	60.0
oxalobacter_formigenes	2.8.3.16	25.0
allium_stipitatum	4.4.1.4	38.0
renilla_muelleri	1.13.12.5	30.0
dioscorea_batatus	3.2.1.2	55.0
nepenthes_sp	3.4.23.12	40.0
talaromyces_luteus	3.2.1.11	50.0
carapichea_ipecacuanha	3.2.1.B16	30.0
carapichea_ipecacuanha	3.2.1.B16	55.0
carapichea_ipecacuanha	2.1.1.B85	30.0
carapichea_ipecacuanha	2.1.1.B85	30.0
carapichea_ipecacuanha	2.1.1.B85	45.0
carapichea_ipecacuanha	2.1.1.B84	30.0
carapichea_ipecacuanha	2.1.1.B84	30.0
carapichea_ipecacuanha	2.1.1.B84	40.0
carapichea_ipecacuanha	2.1.1.B83	30.0
streptomyces_ravidus	2.1.1.236	37.0
streptomyces_ravidus	5.3.2.3	37.0
streptomyces_ravidus	2.6.1.90	37.0
streptomyces_ravidus	2.6.1.90	50.0
citrobacter_intermedius	4.4.1.11	30.0
congregibacter_litoralis	1.1.1.41	35.0
haliotis_discus	4.2.2.3	30.0
haliotis_discus	4.2.2.3	35.0
haliotis_discus	4.2.2.3	35.0
haliotis_discus	4.2.2.3	42.0
haliotis_discus	4.2.2.3	45.0
haliotis_discus	2.5.1.18	20.0
haliotis_discus	2.5.1.18	30.0
haliotis_discus	2.5.1.18	25.0
haliotis_discus	4.2.2.11	35.0
haliotis_discus	3.2.1.39	50.0
haliotis_discus	3.2.1.6	50.0
haliotis_discus	3.2.1.1	50.0
haliotis_discus	1.15.1.1	37.0
haliotis_discus	1.15.1.1	70.0
haliotis_discus	3.2.1.78	45.0
haliotis_discus	1.11.1.6	30.0
haliotis_discus	1.11.1.15	37.0
haliotis_discus	1.5.1.23	30.0
haliotis_discus	3.2.1.17	60.0
trypanosoma_evansi	3.2.1.18	37.0
trypanosoma_evansi	2.7.9.1	28.0
trypanosoma_evansi	3.5.4.4	37.0
eubacterium_sp	4.2.1.98	40.0
eubacterium_sp	2.8.2.22	37.0
eubacterium_sp	2.8.2.22	37.0
bombus_ignitus	1.11.1.12	30.0
halanaerobium_praevalens	3.5.1.72	45.0
corallina_officinalis	1.11.1.18	65.0
corallina_officinalis	2.4.1.137	20.0
heterobasidion_irregulare	3.2.1.91	45.0
deinococcus_radiopugnans	2.4.1.4	40.0
cobetia_marina	3.1.3.1	40.0
lepus_europaeus	2.7.1.40	50.0
lolium_multiflorum	5.3.1.1	35.0
lolium_multiflorum	3.1.3.2	26.0
naganishia_liquefaciens	3.2.1.15	50.0
callistephus_chinensis	1.14.13.88	30.0
callistephus_chinensis	2.3.1.171	50.0
callistephus_chinensis	1.1.1.219	30.0
callistephus_chinensis	1.14.13.21	30.0
mycoplasma_arginini	3.5.3.6	37.0
mycoplasma_arginini	3.5.3.6	50.0
mesonia_algae	3.2.1.44	20.0
acetabularia_acetabulum	3.2.2.16	45.0
acetabularia_acetabulum	2.7.4.9	45.0
lactuca_sativa	3.2.1.151	37.0
lactuca_sativa	3.2.1.25	50.0
lactuca_sativa	2.4.1.207	22.0
lactuca_sativa	3.1.1.11	20.0
lactuca_sativa	1.14.18.1	30.0
lactuca_sativa	1.14.18.1	35.0
lactuca_sativa	1.14.18.1	40.0
rubus_idaeus	2.3.1.212	30.0
rubus_idaeus	1.14.11.23	30.0
rubus_idaeus	1.14.11.9	30.0
penicillium_janczewskii	3.2.1.55	65.0
penicillium_janczewskii	3.2.1.37	80.0
penicillium_janczewskii	3.2.1.8	50.0
penicillium_janczewskii	3.2.1.80	60.0
naegleria_fowleri	2.7.1.90	30.0
davallia_trichomanoides	3.2.1.119	30.0
davallia_trichomanoides	3.2.1.119	30.0
salinispora_arenicola	2.5.1.B21	37.0
sulfolobus_tokodaii	2.7.7.B18	80.0
sulfolobus_tokodaii	2.7.7.B19	80.0
sulfolobus_tokodaii	2.3.1.B28	80.0
sulfolobus_tokodaii	2.3.1.B28	80.0
sulfolobus_tokodaii	2.7.7.83	80.0
sulfolobus_tokodaii	2.7.7.83	80.0
sulfolobus_tokodaii	3.1.16.1	22.0
sulfolobus_tokodaii	2.5.1.17	80.0
sulfolobus_tokodaii	1.13.11.55	85.0
sulfolobus_tokodaii	1.14.13.B28	25.0
sulfolobus_tokodaii	2.7.7.9	80.0
sulfolobus_tokodaii	2.7.7.9	80.0
sulfolobus_tokodaii	3.4.19.1	70.0
sulfolobus_tokodaii	2.3.1.157	80.0
sulfolobus_tokodaii	2.3.1.157	80.0
sulfolobus_tokodaii	2.7.10.2	30.0
sulfolobus_tokodaii	6.2.1.17	65.0
sulfolobus_tokodaii	4.6.1.16	70.0
sulfolobus_tokodaii	4.6.1.16	70.0
sulfolobus_tokodaii	4.2.1.B27	40.0
sulfolobus_tokodaii	3.2.1.14	70.0
sulfolobus_tokodaii	6.2.1.36	65.0
sulfolobus_tokodaii	1.1.99.6	60.0
sulfolobus_tokodaii	1.1.99.6	80.0
sulfolobus_tokodaii	6.3.4.15	30.0
sulfolobus_tokodaii	6.3.4.15	80.0
sulfolobus_tokodaii	3.1.1.1	60.0
sulfolobus_tokodaii	3.1.1.1	70.0
sulfolobus_tokodaii	3.1.1.1	70.0
sulfolobus_tokodaii	3.1.1.1	80.0
sulfolobus_tokodaii	3.1.1.1	80.0
sulfolobus_tokodaii	1.2.7.11	80.0
sulfolobus_tokodaii	1.2.7.11	80.0
sulfolobus_tokodaii	1.2.7.11	80.0
sulfolobus_tokodaii	3.8.1.2	60.0
sulfolobus_tokodaii	3.8.1.2	70.0
sulfolobus_tokodaii	4.1.2.55	70.0
sulfolobus_tokodaii	4.1.2.55	90.0
sulfolobus_tokodaii	1.4.3.16	37.0
sulfolobus_tokodaii	1.4.3.16	60.0
sulfolobus_tokodaii	1.4.3.16	70.0
sulfolobus_tokodaii	1.1.1.95	50.0
sulfolobus_tokodaii	1.1.1.95	53.0
sulfolobus_tokodaii	1.1.1.95	80.0
sulfolobus_tokodaii	1.2.1.9	60.0
sulfolobus_tokodaii	1.2.1.9	60.0
sulfolobus_tokodaii	1.2.1.9	85.0
sulfolobus_tokodaii	1.2.1.5	80.0
sulfolobus_tokodaii	1.2.1.3	80.0
sulfolobus_tokodaii	3.6.1.1	70.0
sulfolobus_tokodaii	1.2.1.59	60.0
sulfolobus_tokodaii	2.7.7.23	80.0
sulfolobus_tokodaii	2.7.7.23	80.0
sulfolobus_tokodaii	2.7.7.23	80.0
sulfolobus_tokodaii	2.7.7.23	80.0
sulfolobus_tokodaii	3.6.1.15	60.0
sulfolobus_tokodaii	6.5.1.1	60.0
sulfolobus_tokodaii	2.7.7.37	80.0
sulfolobus_tokodaii	3.1.3.11	48.0
sulfolobus_tokodaii	3.1.3.11	100.0
sulfolobus_tokodaii	1.2.1.13	95.0
sulfolobus_tokodaii	2.7.7.B20	80.0
sulfolobus_tokodaii	1.1.1.1	50.0
sulfolobus_tokodaii	1.1.1.1	85.0
sulfolobus_tokodaii	1.1.1.3	30.0
sulfolobus_tokodaii	2.4.1.1	75.0
sulfolobus_tokodaii	2.7.1.45	80.0
sulfolobus_tokodaii	3.2.1.20	80.0
sulfolobus_tokodaii	3.2.1.20	95.0
sulfolobus_tokodaii	2.7.7.B21	80.0
sulfolobus_tokodaii	3.6.1.3	60.0
sulfolobus_tokodaii	3.6.1.3	80.0
sulfolobus_tokodaii	6.1.1.23	57.0
sulfolobus_tokodaii	2.7.7.24	80.0
sulfolobus_tokodaii	2.7.7.24	80.0
sulfolobus_tokodaii	2.7.7.24	95.0
sulfolobus_tokodaii	3.1.26.4	37.0
sulfolobus_tokodaii	3.1.26.4	37.0
sulfolobus_tokodaii	1.1.1.85	95.0
sulfolobus_tokodaii	1.1.1.85	95.0
sulfolobus_tokodaii	1.1.1.85	96.0
sulfolobus_tokodaii	1.1.1.85	97.0
sulfolobus_tokodaii	1.1.1.85	98.0
sulfolobus_tokodaii	1.1.1.85	99.0
sulfolobus_tokodaii	2.7.11.B1	45.0
sulfolobus_tokodaii	2.7.11.B1	55.0
sulfolobus_tokodaii	2.7.1.165	90.0
sulfolobus_tokodaii	2.7.1.1	80.0
sulfolobus_tokodaii	1.1.1.261	80.0
sulfolobus_tokodaii	1.1.1.47	75.0
sulfolobus_tokodaii	1.18.1.2	80.0
sulfolobus_tokodaii	3.5.1.4	75.0
sulfolobus_tokodaii	1.2.1.16	90.0
metarhizium_anisopliae	3.2.1.14	40.0
metarhizium_anisopliae	3.2.1.28	30.0
metarhizium_anisopliae	3.2.1.28	30.0
metarhizium_anisopliae	2.4.1.15	40.0
metarhizium_anisopliae	3.1.3.48	75.0
wolbachia_endosymbiont	6.5.1.2	25.0
wolbachia_endosymbiont	2.7.4.9	37.0
lactobacillus_buchneri	2.7.2.2	30.0
lactobacillus_buchneri	3.5.1.24	37.0
lactobacillus_buchneri	1.1.1.49	40.0
lactobacillus_buchneri	5.1.1.21	37.0
lactobacillus_buchneri	5.1.1.21	45.0
lactobacillus_buchneri	5.1.1.21	50.0
lactobacillus_buchneri	3.5.3.6	50.0
vaccinium_myrtillus	2.4.1.65	40.0
flavobacterium_dormitator	3.2.1.39	50.0
flavobacterium_dormitator	3.2.1.6	40.0
flavobacterium_dormitator	3.2.1.6	40.0
burkholderia_pseudomallei	3.4.11.1	37.0
burkholderia_pseudomallei	3.4.11.1	50.0
burkholderia_pseudomallei	1.15.1.1	37.0
burkholderia_pseudomallei	1.11.1.21	37.0
burkholderia_pseudomallei	3.1.3.2	37.0
achromobacter_liquidum	4.3.1.3	50.0
vitis_vinifera	3.1.1.6	22.0
vitis_vinifera	2.2.1.7	37.0
vitis_vinifera	2.3.1.95	30.0
vitis_vinifera	2.4.1.298	30.0
vitis_vinifera	2.4.1.298	35.0
vitis_vinifera	3.1.4.4	30.0
vitis_vinifera	4.3.1.24	37.0
vitis_vinifera	1.1.1.25	30.0
vitis_vinifera	4.3.3.7	30.0
vitis_vinifera	4.2.3.75	30.0
vitis_vinifera	1.1.1.264	30.0
vitis_vinifera	1.17.1.3	25.0
vitis_vinifera	1.17.1.3	37.0
vitis_vinifera	1.10.3.1	25.0
vitis_vinifera	2.4.1.91	37.0
vitis_vinifera	1.3.1.112	45.0
vitis_vinifera	1.14.18.1	25.0
vitis_vinifera	1.14.18.1	25.0
vitis_vinifera	1.14.18.1	40.0
vitis_vinifera	2.1.3.3	38.0
vitis_vinifera	6.2.1.12	40.0
vitis_vinifera	3.2.1.14	30.0
vitis_vinifera	3.2.1.14	50.0
bixa_orellana	1.1.1.34	37.0
allium_sphaerocephalon	4.4.1.4	36.0
mantoniella_squamata	1.23.5.1	25.0
synechocystis_sp	2.5.1.18	30.0
synechocystis_sp	1.12.1.2	60.0
synechocystis_sp	4.1.1.15	25.0
synechocystis_sp	4.6.1.1	40.0
synechocystis_sp	3.1.3.25	42.0
synechocystis_sp	3.4.15.6	35.0
synechocystis_sp	3.4.21.107	35.0
synechocystis_sp	3.4.21.107	45.0
synechocystis_sp	3.4.21.107	50.0
synechocystis_sp	1.3.1.78	28.0
synechocystis_sp	3.6.3.14	30.0
synechocystis_sp	2.4.1.336	30.0
synechocystis_sp	3.5.5.7	50.0
synechocystis_sp	1.6.5.5	10.0
synechocystis_sp	2.7.7.4	25.0
synechocystis_sp	1.11.1.21	30.0
synechocystis_sp	1.11.1.21	30.0
synechocystis_sp	1.3.7.5	16.0
synechocystis_sp	3.1.1.96	28.0
synechocystis_sp	1.11.1.22	37.0
synechocystis_sp	1.3.1.33	23.0
synechocystis_sp	2.5.1.62	25.0
synechocystis_sp	2.5.1.62	30.0
synechocystis_sp	2.5.1.62	30.0
synechocystis_sp	2.4.1.18	30.0
synechocystis_sp	2.1.1.37	37.0
synechocystis_sp	1.6.5.10	25.0
synechocystis_sp	4.1.1.98	30.0
synechocystis_sp	1.3.98.3	37.0
synechocystis_sp	1.14.13.81	30.0
synechocystis_sp	6.3.2.30	26.0
synechocystis_sp	6.3.2.30	50.0
synechocystis_sp	3.5.5.1	30.0
synechocystis_sp	2.1.1.11	30.0
synechocystis_sp	1.3.3.4	22.0
synechocystis_sp	1.2.1.59	35.0
synechocystis_sp	1.3.3.3	37.0
synechocystis_sp	3.1.3.16	37.0
synechocystis_sp	1.17.5.B2	28.0
synechocystis_sp	3.1.2.28	30.0
synechocystis_sp	3.6.1.13	37.0
synechocystis_sp	6.3.1.2	35.0
synechocystis_sp	6.3.1.2	42.0
synechocystis_sp	6.3.2.2	25.0
synechocystis_sp	6.3.2.3	25.0
synechocystis_sp	6.6.1.1	34.0
synechocystis_sp	4.99.1.1	30.0
synechocystis_sp	2.1.1.295	28.0
synechocystis_sp	3.1.27.3	30.0
synechocystis_sp	3.1.26.12	30.0
synechocystis_sp	4.1.3.40	30.0
synechocystis_sp	2.4.1.213	30.0
synechocystis_sp	1.17.7.2	25.0
synechocystis_sp	3.4.11.18	37.0
synechocystis_sp	1.1.1.267	37.0
synechocystis_sp	1.1.1.267	37.0
synechocystis_sp	1.1.1.267	37.0
synechocystis_sp	1.1.1.267	55.0
synechocystis_sp	3.1.3.48	30.0
synechocystis_sp	2.7.1.2	37.0
synechocystis_sp	3.5.1.2	37.0
synechocystis_sp	2.7.2.3	30.0
synechocystis_sp	4.1.99.5	37.0
synechocystis_sp	2.4.1.25	45.0
synechocystis_sp	2.8.1.7	37.0
synechocystis_sp	2.7.2.4	30.0
elizabethkingia_miricola	3.5.1.26	37.0
stemona_tuberosa	1.15.1.1	37.0
chlamydomonas_reinhardtii	5.1.1.1	45.0
chlamydomonas_reinhardtii	3.5.3.4	50.0
chlamydomonas_reinhardtii	3.5.3.4	60.0
chlamydomonas_reinhardtii	2.6.1.1	37.0
chlamydomonas_reinhardtii	1.4.7.1	35.0
chlamydomonas_reinhardtii	1.12.7.2	60.0
chlamydomonas_reinhardtii	1.4.1.3	60.0
chlamydomonas_reinhardtii	3.5.1.47	30.0
chlamydomonas_reinhardtii	3.4.24.38	35.0
chlamydomonas_reinhardtii	3.4.24.38	35.0
chlamydomonas_reinhardtii	1.8.1.7	30.0
chlamydomonas_reinhardtii	1.8.1.7	49.0
chlamydomonas_reinhardtii	2.4.1.242	30.0
chlamydomonas_reinhardtii	5.3.4.1	28.0
chlamydomonas_reinhardtii	1.3.99.29	25.0
chlamydomonas_reinhardtii	1.3.99.29	28.0
chlamydomonas_reinhardtii	4.1.1.31	25.0
chlamydomonas_reinhardtii	2.4.1.1	25.0
chlamydomonas_reinhardtii	1.2.1.9	30.0
chlamydomonas_reinhardtii	2.5.1.117	28.0
chlamydomonas_reinhardtii	1.14.13.81	30.0
chlamydomonas_reinhardtii	2.3.1.35	37.0
chlamydomonas_reinhardtii	3.1.6.1	30.0
chlamydomonas_reinhardtii	1.2.7.1	44.0
chlamydomonas_reinhardtii	2.5.1.47	50.0
chlamydomonas_reinhardtii	2.5.1.47	50.0
chlamydomonas_reinhardtii	2.5.1.47	50.0
chlamydomonas_reinhardtii	2.5.1.47	60.0
chlamydomonas_reinhardtii	2.7.2.11	37.0
chlamydomonas_reinhardtii	4.4.1.5	40.0
chlamydomonas_reinhardtii	1.2.1.13	30.0
chlamydomonas_reinhardtii	2.1.1.95	40.0
chlamydomonas_reinhardtii	2.6.1.2	50.0
chlamydomonas_reinhardtii	1.4.1.14	30.0
chlamydomonas_reinhardtii	4.3.1.3	25.0
chlamydomonas_reinhardtii	4.1.1.39	25.0
chlamydomonas_reinhardtii	3.6.1.1	22.0
chlamydomonas_reinhardtii	5.4.99.30	65.0
chlamydomonas_reinhardtii	1.14.11.2	30.0
chlamydomonas_reinhardtii	1.14.11.2	30.0
chlamydomonas_reinhardtii	4.1.99.3	37.0
chlamydomonas_reinhardtii	2.7.1.25	30.0
chlamydomonas_reinhardtii	2.7.1.25	30.0
chlamydomonas_reinhardtii	3.5.2.5	30.0
chlamydomonas_reinhardtii	2.7.2.8	37.0
chlamydomonas_reinhardtii	2.7.2.3	25.0
chlamydomonas_reinhardtii	1.1.99.14	30.0
chlamydomonas_reinhardtii	2.4.1.25	55.0
chlamydomonas_reinhardtii	1.18.1.2	30.0
chlamydomonas_reinhardtii	1.1.1.42	25.0
phelipanche_ramosa	1.1.1.224	45.0
lentinus_sp	1.11.1.14	40.0
xenopus_laevis	2.4.1.212	30.0
xenopus_laevis	3.3.2.10	30.0
xenopus_laevis	1.14.17.3	30.0
xenopus_laevis	1.14.17.3	30.0
xenopus_laevis	1.14.17.3	37.0
xenopus_laevis	2.7.4.6	25.0
xenopus_laevis	3.5.3.4	40.0
xenopus_laevis	3.4.22.1	37.0
xenopus_laevis	3.6.1.62	37.0
xenopus_laevis	3.6.1.62	37.0
xenopus_laevis	4.6.1.16	22.0
xenopus_laevis	4.6.1.16	22.0
xenopus_laevis	4.6.1.16	22.0
xenopus_laevis	3.4.24.56	37.0
xenopus_laevis	1.13.11.52	37.0
xenopus_laevis	2.7.11.11	30.0
xenopus_laevis	2.7.1.127	37.0
xenopus_laevis	2.7.11.17	30.0
xenopus_laevis	2.7.11.17	30.0
xenopus_laevis	1.4.3.3	35.0
xenopus_laevis	3.2.2.6	37.0
xenopus_laevis	3.4.24.60	37.0
xenopus_laevis	1.11.1.15	37.0
xenopus_laevis	2.4.1.101	37.0
xenopus_laevis	1.3.1.22	27.0
xenopus_laevis	3.1.26.11	37.0
xenopus_laevis	4.1.1.17	37.0
xenopus_laevis	2.7.11.25	30.0
xenopus_laevis	2.7.11.22	23.0
xenopus_laevis	2.4.1.41	42.0
xenopus_laevis	2.7.11.21	30.0
bacillus_methanolicus	1.1.1.244	30.0
bacillus_methanolicus	1.1.1.244	37.0
bacillus_methanolicus	1.1.1.244	37.0
bacillus_methanolicus	1.1.1.244	45.0
bacillus_methanolicus	1.1.1.244	50.0
bacillus_methanolicus	1.1.1.244	50.0
bacillus_methanolicus	1.1.1.244	57.0
bacillus_methanolicus	1.4.1.14	45.0
bacillus_methanolicus	3.1.3.37	55.0
bacillus_methanolicus	4.1.2.13	50.0
bacillus_methanolicus	4.1.2.13	55.0
bacillus_methanolicus	2.2.1.1	62.0
aspergillus_sclerotiorum	3.2.1.1	40.0
yersinia_aldovae	3.4.13.21	30.0
anoxybacillus_sp	3.2.1.41	60.0
anoxybacillus_sp	3.2.1.142	60.0
anoxybacillus_sp	3.1.1.1	60.0
aspergillus_heteromorphus	3.1.1.20	50.0
felis_catus	1.17.3.2	23.0
felis_catus	2.1.1.8	37.0
felis_catus	1.14.14.47	37.0
felis_catus	1.2.1.32	25.0
felis_catus	2.7.7.9	38.0
felis_catus	2.6.1.2	37.0
felis_catus	2.5.1.6	37.0
felis_catus	2.3.1.17	37.0
felis_catus	3.1.3.1	37.0
felis_catus	3.1.3.2	30.0
felis_catus	1.1.1.146	37.0
felis_catus	1.1.1.B40	37.0
felis_catus	2.3.1.21	30.0
oceanimonas_doudoroffii	2.6.1.81	37.0
oceanimonas_doudoroffii	2.7.1.56	28.0
chondrus_verrucosus	3.2.1.14	70.0
chondrus_verrucosus	3.2.1.14	80.0
streptomyces_viridochromogenes	4.2.3.169	28.0
streptomyces_viridochromogenes	2.3.1.183	30.0
streptomyces_viridochromogenes	2.3.1.183	30.0
streptomyces_viridochromogenes	2.3.1.183	37.0
streptomyces_viridochromogenes	2.6.1.29	37.0
streptomyces_viridochromogenes	4.2.3.162	28.0
streptomyces_viridochromogenes	1.1.1.309	30.0
streptomyces_viridochromogenes	1.1.1.203	45.0
streptomyces_viridochromogenes	2.1.1.209	37.0
streptomyces_viridochromogenes	2.1.1.208	37.0
ascaris_suum	2.7.1.11	30.0
ascaris_suum	2.7.1.11	30.0
ascaris_suum	2.7.1.11	30.0
ascaris_suum	1.1.1.39	25.0
ascaris_suum	1.1.1.39	25.0
ascaris_suum	1.1.1.39	25.0
ascaris_suum	1.1.1.39	25.0
ascaris_suum	2.4.1.15	35.0
ascaris_suum	3.2.1.28	40.0
ascaris_suum	3.2.1.28	45.0
ascaris_suum	3.2.1.28	55.0
ascaris_suum	3.2.1.1	30.0
ascaris_suum	3.2.1.1	40.0
ascaris_suum	3.2.1.1	50.0
ascaris_suum	2.7.1.108	30.0
ascaris_suum	3.1.3.12	37.0
ascaris_suum	6.3.2.2	37.0
ascaris_suum	4.1.1.32	25.0
ascaris_suum	1.3.5.1	25.0
ascaris_suum	2.7.1.1	30.0
ascaris_suum	3.6.1.1	55.0
ascaris_suum	2.3.2.2	37.0
ascaris_suum	2.3.1.57	37.0
ascaris_suum	2.7.11.2	30.0
ascaris_suum	2.7.11.2	37.0
panagrellus_silusiae	1.14.11.2	37.0
streptomyces_davawensis	2.1.1.B93	37.0
streptomyces_davawensis	2.1.1.B93	52.0
cydonia_oblonga	1.14.18.1	25.0
cydonia_oblonga	1.10.3.1	25.0
byssochlamys_spectabilis	3.2.1.20	60.0
byssochlamys_spectabilis	3.2.1.23	50.0
byssochlamys_spectabilis	3.2.1.23	50.0
byssochlamys_spectabilis	3.2.1.23	50.0
byssochlamys_spectabilis	3.2.1.8	65.0
byssochlamys_spectabilis	3.2.1.26	60.0
byssochlamys_spectabilis	6.2.1.2	35.0
byssochlamys_spectabilis	3.2.1.3	37.0
byssochlamys_spectabilis	3.2.1.3	55.0
byssochlamys_spectabilis	3.1.1.20	40.0
byssochlamys_spectabilis	3.1.1.20	40.0
byssochlamys_spectabilis	3.1.1.20	50.0
byssochlamys_spectabilis	3.1.1.20	70.0
byssochlamys_spectabilis	4.1.3.1	37.0
byssochlamys_spectabilis	1.1.1.90	30.0
byssochlamys_spectabilis	3.2.1.78	60.0
byssochlamys_spectabilis	3.2.1.67	35.0
byssochlamys_spectabilis	3.2.1.67	65.0
byssochlamys_spectabilis	3.5.2.9	50.0
sterigmatomyces_elviae	3.2.1.23	85.0
sterigmatomyces_elviae	3.2.1.23	85.0
sulfolobus_shibatae	3.2.1.33	85.0
sulfolobus_shibatae	3.2.1.21	98.0
sulfolobus_shibatae	6.5.1.1	60.0
sulfolobus_shibatae	3.2.1.B33	70.0
sulfolobus_shibatae	3.2.1.B33	75.0
sulfolobus_shibatae	3.2.1.B33	95.0
sulfolobus_shibatae	3.2.1.B33	98.0
sulfolobus_shibatae	3.1.1.1	90.0
sulfolobus_shibatae	3.6.4.12	70.0
sulfolobus_shibatae	2.7.7.72	25.0
sulfolobus_shibatae	2.7.7.72	70.0
sulfolobus_shibatae	2.7.7.72	70.0
sulfolobus_shibatae	2.7.7.72	70.0
sulfolobus_shibatae	2.4.2.9	95.0
sulfolobus_shibatae	5.99.1.3	70.0
sulfolobus_shibatae	5.99.1.3	70.0
sulfolobus_shibatae	5.99.1.3	74.0
sulfolobus_shibatae	5.99.1.3	75.0
sulfolobus_shibatae	5.3.3.2	60.0
sulfolobus_shibatae	5.3.3.2	60.0
sulfolobus_shibatae	5.4.99.15	75.0
escherichia_coli	3.4.21.53	30.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	3.4.21.53	37.0
escherichia_coli	2.3.1.136	25.0
escherichia_coli	2.3.1.136	37.0
escherichia_coli	2.3.1.136	37.0
escherichia_coli	3.4.21.107	20.0
escherichia_coli	3.4.21.107	42.0
escherichia_coli	3.4.21.107	55.0
escherichia_coli	3.4.21.107	55.0
escherichia_coli	3.4.21.107	55.0
escherichia_coli	3.4.21.105	37.0
escherichia_coli	2.7.1.11	27.0
escherichia_coli	2.7.1.12	45.0
escherichia_coli	2.7.1.12	55.0
escherichia_coli	2.7.1.17	30.0
escherichia_coli	2.7.1.17	30.0
escherichia_coli	2.7.1.17	30.0
escherichia_coli	2.7.1.16	37.0
escherichia_coli	1.3.1.12	37.0
escherichia_coli	1.3.1.12	37.0
escherichia_coli	2.1.1.79	37.0
escherichia_coli	1.1.5.2	25.0
escherichia_coli	1.1.5.2	25.0
escherichia_coli	1.1.5.2	25.0
escherichia_coli	1.1.5.3	44.0
escherichia_coli	2.7.1.176	25.0
escherichia_coli	2.1.1.72	25.0
escherichia_coli	2.1.1.72	37.0
escherichia_coli	2.1.1.72	37.0
escherichia_coli	3.1.26.4	21.0
escherichia_coli	3.1.26.4	22.0
escherichia_coli	3.1.26.4	25.0
escherichia_coli	3.1.26.4	25.0
escherichia_coli	3.1.26.4	30.0
escherichia_coli	3.1.26.4	30.0
escherichia_coli	3.1.26.4	30.0
escherichia_coli	3.1.26.4	37.0
escherichia_coli	3.1.26.4	45.0
escherichia_coli	3.1.26.4	50.0
escherichia_coli	3.1.26.4	65.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	37.0
escherichia_coli	3.1.26.5	50.0
escherichia_coli	3.1.26.5	50.0
escherichia_coli	3.1.26.5	60.0
escherichia_coli	2.1.1.77	45.0
escherichia_coli	2.1.1.77	45.0
escherichia_coli	3.1.26.7	37.0
escherichia_coli	3.1.26.7	50.0
escherichia_coli	3.1.26.7	50.0
escherichia_coli	3.2.2.16	25.0
escherichia_coli	3.2.2.16	37.0
escherichia_coli	4.3.2.4	37.0
escherichia_coli	1.10.3.11	37.0
escherichia_coli	2.8.1.11	22.0
escherichia_coli	2.8.1.11	30.0
escherichia_coli	2.8.1.12	22.0
escherichia_coli	2.8.1.12	22.0
escherichia_coli	2.4.1.303	37.0
escherichia_coli	2.4.1.306	22.0
escherichia_coli	2.4.1.306	22.0
escherichia_coli	2.4.1.305	37.0
escherichia_coli	1.17.4.1	20.0
escherichia_coli	1.17.4.1	37.0
escherichia_coli	1.17.4.1	37.0
escherichia_coli	2.6.1.66	37.0
escherichia_coli	2.4.1.309	22.0
escherichia_coli	2.4.1.308	22.0
escherichia_coli	2.6.1.62	37.0
escherichia_coli	2.6.1.62	37.0
escherichia_coli	2.7.1.197	37.0
escherichia_coli	3.6.1.24	50.0
escherichia_coli	4.2.1.20	25.0
escherichia_coli	4.2.1.20	40.0
escherichia_coli	4.2.1.20	40.0
escherichia_coli	4.2.1.20	40.0
escherichia_coli	2.3.1.B5	37.0
escherichia_coli	1.16.3.1	23.0
escherichia_coli	3.5.1.124	22.0
escherichia_coli	3.5.1.124	22.0
escherichia_coli	3.5.1.124	70.0
escherichia_coli	5.3.1.4	30.0
escherichia_coli	2.8.1.2	30.0
escherichia_coli	2.8.1.2	45.0
escherichia_coli	2.8.1.6	37.0
escherichia_coli	2.3.1.46	25.0
escherichia_coli	2.3.1.46	25.0
escherichia_coli	2.3.1.46	30.0
escherichia_coli	2.3.1.47	30.0
escherichia_coli	2.3.1.47	30.0
escherichia_coli	2.3.1.47	37.0
escherichia_coli	2.3.1.45	25.0
escherichia_coli	2.3.1.40	37.0
escherichia_coli	2.3.1.41	20.0
escherichia_coli	2.3.1.41	22.0
escherichia_coli	2.3.1.41	25.0
escherichia_coli	2.3.1.41	25.0
escherichia_coli	2.3.1.41	27.0
escherichia_coli	2.3.1.41	30.0
escherichia_coli	2.3.1.41	37.0
escherichia_coli	2.3.1.41	37.0
escherichia_coli	2.3.1.41	37.0
